,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Age_Bin,Drinks,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations,rain,cloudy,overcast,Hour
1766,2015-12-28,8:55:35,malay,male,fat,25.0,yes,toddler,big,brown,casual,black,long sleeve,yellow,long,clothes,6,9,no,60.0,4.0,18.0,3.137736928,101.665386,3.0,"(20, 30]",1,cyberjaya,28.7,25.0,26.5,33.0,25.0,27.6,23.7,84.9,1.076,100,12.5,rain,0.0,11.2,54.8,1014.3,89.4,9.3,224.9,19.4,9,2015-12-28T07:16:01,2015-12-28T19:13:12,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,8
1767,2015-12-28,8:59:36,chinese,male,fat,49.0,yes,toddler,big,grey,casual,brown,short_sleeve,blue,short,clothes,4,7,no,54.0,0.0,7.0,3.009562981,101.456333,3.0,"(40, 50]",0,cyberjaya,28.7,25.0,26.5,33.0,25.0,27.6,23.7,84.9,1.076,100,12.5,rain,0.0,11.2,54.8,1014.3,89.4,9.3,224.9,19.4,9,2015-12-28T07:16:01,2015-12-28T19:13:12,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,8
1768,2015-12-28,9:02:06,malay,female,fat,20.0,no,baby,small,brown,casual,unknown,long sleeve,blue_jeans,short,clothes,6,9,unknown,34.0,4.0,17.0,3.099023377,101.7526547,3.0,"(10, 20]",1,cyberjaya,28.7,25.0,26.5,33.0,25.0,27.6,23.7,84.9,1.076,100,12.5,rain,0.0,11.2,54.8,1014.3,89.4,9.3,224.9,19.4,9,2015-12-28T07:16:01,2015-12-28T19:13:12,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,9
1769,2015-12-29,10:05:45,indian,female,moderate,27.0,no,young,big,yellow,formal,pink,long sleeve,blue_jeans,long,blankets,4,9,no,59.0,2.0,18.0,3.065603893,101.400275,2.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,10
1770,2015-12-29,10:11:48,malay,female,fat,38.0,no,baby,big,yellow,traditional,yellow,short_sleeve,white,long,blankets,3,10,no,58.0,4.0,15.0,3.107091294,101.6743703,3.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,10
1771,2015-12-29,10:32:08,chinese,male,thin,23.0,no,young,small,purple,formal,orange,long sleeve,green,short,clothes,5,8,yes,30.0,0.0,7.0,3.180782913,101.5608819,3.0,"(20, 30]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,10
1772,2015-12-29,10:47:43,malay,male,moderate,56.0,no,toddler,big,green,traditional,brown,short_sleeve,purple,short,clothes,3,9,no,24.0,2.0,21.0,2.99645361,101.4743799,1.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,10
1773,2015-12-29,11:31:07,chinese,male,moderate,43.0,yes,no_kids,small,brown,formal,pink,long sleeve,red,long,clothes,5,9,yes,25.0,2.0,9.0,3.078300258,101.5951167,1.0,"(40, 50]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,11
1774,2015-12-29,11:56:40,indian,female,thin,39.0,yes,baby,small,purple,casual,orange,long sleeve,blue_jeans,long,clothes,3,8,yes,26.0,1.0,19.0,3.14564502,101.635492,2.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,11
1775,2015-12-29,13:00:21,chinese,female,moderate,43.0,yes,young,small,brown,casual,blue,short_sleeve,black,long,blankets,5,8,no,54.0,3.0,16.0,3.065919363,101.5782344,3.0,"(40, 50]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,13
1776,2015-12-29,13:36:11,malay,female,fat,48.0,yes,young,big,unknown,formal,white,long sleeve,brown,short,blankets,4,10,no,59.0,1.0,19.0,3.14137106,101.7228234,1.0,"(40, 50]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,13
1777,2015-12-29,14:20:47,foreigner,female,fat,20.0,yes,toddler,small,brown,traditional,black,short_sleeve,blue,long,blankets,4,10,yes,22.0,4.0,9.0,3.093942076,101.6889614,2.0,"(10, 20]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,14
1778,2015-12-29,16:19:39,malay,male,fat,24.0,no,no_kids,big,red,traditional,pink,long sleeve,blue,short,unknown,4,9,no,17.0,5.0,19.0,3.134318934,101.7833511,3.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,16
1779,2015-12-29,17:06:16,malay,female,thin,54.0,yes,toddler,big,green,casual,blue,long sleeve,red,short,blankets,3,9,no,39.0,0.0,18.0,3.073089957,101.5983597,2.0,"(50, 60]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,17
1780,2015-12-29,17:32:55,indian,male,fat,20.0,no,baby,big,pink,casual,black,short_sleeve,pink,short,blankets,5,9,yes,44.0,5.0,11.0,3.110717347,101.6046235,1.0,"(10, 20]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,17
1781,2015-12-29,17:46:08,chinese,female,moderate,48.0,yes,no_kids,big,brown,traditional,black,long sleeve,black,short,blankets,5,7,no,17.0,5.0,12.0,3.006638574,101.5064263,2.0,"(40, 50]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,17
1782,2015-12-29,18:07:09,chinese,male,thin,22.0,no,baby,small,yellow,formal,yellow,long sleeve,brown,short,clothes,5,10,no,28.0,3.0,14.0,3.008832932,101.5121866,2.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,18
1783,2015-12-29,18:12:01,chinese,male,fat,29.0,no,baby,small,blue,casual,black,short_sleeve,purple,short,blankets,5,7,no,40.0,1.0,11.0,3.085476879,101.6530595,1.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,18
1784,2015-12-29,18:52:55,indian,female,fat,34.0,no,no_kids,big,grey,traditional,brown,long sleeve,grey,long,clothes,5,10,unknown,46.0,0.0,11.0,3.121248922,101.7551411,2.0,"(30, 40]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,18
1785,2015-12-29,19:20:07,malay,female,thin,58.0,yes,young,big,orange,formal,pink,short_sleeve,orange,long,blankets,4,10,yes,60.0,1.0,15.0,3.133454307,101.7001742,3.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,19
1786,2015-12-29,1:08:24,malay,male,moderate,53.0,yes,no_kids,big,brown,formal,purple,long sleeve,black,long,blankets,5,7,yes,40.0,1.0,11.0,3.001583711,101.4630178,1.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,1
1787,2015-12-29,20:27:34,indian,female,fat,43.0,yes,young,small,brown,unknown,purple,long sleeve,brown,short,clothes,3,10,unknown,15.0,0.0,12.0,3.139051085,101.7582856,1.0,"(40, 50]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,20
1788,2015-12-29,20:47:14,chinese,male,fat,33.0,no,toddler,big,yellow,formal,brown,long sleeve,brown,long,blankets,3,8,no,34.0,2.0,7.0,3.13568648,101.6974644,1.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,20
1789,2015-12-29,21:03:31,malay,male,moderate,23.0,no,baby,unknown,green,traditional,purple,short_sleeve,yellow,short,blankets,6,8,no,14.0,5.0,16.0,3.187375278,101.7210974,1.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,21
1790,2015-12-29,21:26:34,malay,female,moderate,51.0,yes,no_kids,big,red,traditional,orange,long sleeve,grey,short,clothes,6,8,no,17.0,5.0,7.0,3.123045269,101.6182861,1.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,21
1791,2015-12-29,22:05:50,foreigner,male,thin,37.0,yes,baby,small,red,formal,green,short_sleeve,blue_jeans,short,blankets,5,7,no,25.0,2.0,12.0,3.086361181,101.6456693,3.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,22
1792,2015-12-29,23:32:54,malay,male,thin,32.0,no,toddler,big,pink,casual,white,short_sleeve,blue,short,blankets,4,9,yes,45.0,4.0,16.0,3.066950311,101.5855231,1.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,23
1793,2015-12-29,4:25:37,indian,female,moderate,22.0,no,toddler,small,black,casual,purple,unknown,blue_jeans,short,unknown,6,8,no,52.0,3.0,8.0,3.099475518,101.7482665,2.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,4
1794,2015-12-29,5:03:27,chinese,female,moderate,32.0,no,baby,small,pink,formal,red,short_sleeve,white,long,clothes,4,8,yes,44.0,3.0,16.0,3.173063403,101.7430937,2.0,"(30, 40]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,5
1795,2015-12-29,5:15:33,chinese,male,thin,18.0,no,no_kids,big,black,casual,orange,short_sleeve,green,short,clothes,3,8,yes,27.0,4.0,13.0,3.061588427,101.5709332,3.0,"(10, 20]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,5
1796,2015-12-29,5:24:58,malay,female,fat,57.0,yes,toddler,small,purple,formal,red,long sleeve,purple,short,blankets,6,8,no,35.0,1.0,15.0,3.104634334,101.6510063,1.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,5
1797,2015-12-29,5:36:01,malay,female,moderate,60.0,no,toddler,big,white,traditional,white,long sleeve,orange,short,clothes,3,8,yes,19.0,5.0,17.0,3.124833821,101.5936511,3.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,5
1798,2015-12-29,6:44:09,indian,male,thin,30.0,yes,young,unknown,orange,traditional,purple,long sleeve,purple,short,blankets,5,8,no,41.0,0.0,10.0,3.180944663,101.7243107,3.0,"(20, 30]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,6
1799,2015-12-29,6:45:40,chinese,male,moderate,29.0,no,toddler,big,pink,traditional,purple,short_sleeve,yellow,long,blankets,3,7,no,23.0,2.0,17.0,3.12600963,101.6035921,2.0,"(20, 30]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,6
1800,2015-12-29,9:03:27,malay,female,moderate,56.0,yes,baby,big,grey,traditional,red,long sleeve,black,short,blankets,6,10,yes,36.0,3.0,10.0,3.031841608,101.4702373,1.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,9
1801,2015-12-29,9:09:05,foreigner,female,thin,58.0,no,young,big,yellow,casual,black,long sleeve,blue,short,blankets,4,8,yes,18.0,0.0,8.0,3.138336011,101.7740332,3.0,"(50, 60]",0,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,9
1802,2015-12-29,9:10:28,indian,male,moderate,60.0,yes,no_kids,small,yellow,formal,yellow,long sleeve,blue,long,clothes,4,8,yes,47.0,4.0,14.0,3.064798207,101.5701688,3.0,"(50, 60]",1,cyberjaya,32.8,25.4,28.6,37.1,25.4,30.7,22.8,72.3,0.0,0,0.0,None,31.7,17.0,58.6,1013.2,89.0,9.8,268.2,23.1,9,2015-12-29T07:16:29,2015-12-29T19:13:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,9
1803,2015-12-30,0:12:37,malay,female,fat,46.0,yes,toddler,big,purple,casual,red,long sleeve,orange,short,blankets,3,9,yes,42.0,5.0,20.0,3.009253458,101.4290768,3.0,"(40, 50]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,0
1804,2015-12-30,0:27:20,foreigner,female,fat,53.0,no,toddler,small,blue,traditional,black,long sleeve,white,long,blankets,5,7,yes,37.0,5.0,14.0,3.158778937,101.644083,1.0,"(50, 60]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,0
1805,2015-12-30,0:58:30,foreigner,male,moderate,23.0,no,toddler,big,grey,casual,grey,unknown,green,long,blankets,5,10,no,14.0,2.0,13.0,3.153188151,101.786263,2.0,"(20, 30]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,0
1806,2015-12-30,11:51:12,indian,female,thin,26.0,yes,toddler,small,black,casual,purple,short_sleeve,black,long,clothes,3,10,no,43.0,5.0,9.0,3.079307797,101.6610532,2.0,"(20, 30]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,11
1807,2015-12-30,12:27:42,malay,female,moderate,34.0,yes,toddler,small,purple,formal,green,long sleeve,black,short,blankets,4,10,no,22.0,2.0,15.0,3.062323533,101.4464992,3.0,"(30, 40]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,12
1808,2015-12-30,14:13:04,malay,male,fat,20.0,no,no_kids,big,purple,traditional,grey,long sleeve,blue,long,clothes,6,9,no,16.0,3.0,12.0,3.108055171,101.678468,3.0,"(10, 20]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,14
1809,2015-12-30,14:37:36,malay,male,fat,54.0,no,toddler,big,pink,casual,purple,long sleeve,pink,long,clothes,6,9,no,24.0,3.0,7.0,3.123592948,101.6540322,1.0,"(50, 60]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,14
1810,2015-12-30,15:52:28,indian,female,unknown,31.0,yes,baby,small,white,formal,red,short_sleeve,pink,short,clothes,5,10,yes,36.0,1.0,16.0,3.14675442,101.7005408,2.0,"(30, 40]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,15
1811,2015-12-30,15:58:29,chinese,female,moderate,24.0,yes,toddler,big,grey,formal,brown,long sleeve,blue_jeans,short,clothes,6,7,no,21.0,2.0,14.0,3.114221505,101.6072218,1.0,"(20, 30]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,15
1812,2015-12-30,16:33:27,indian,female,fat,43.0,no,baby,big,black,formal,black,long sleeve,brown,long,blankets,6,7,yes,11.0,3.0,12.0,3.005932683,101.4200153,3.0,"(40, 50]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,16
1813,2015-12-30,16:48:36,malay,male,moderate,32.0,no,young,big,black,formal,green,unknown,blue,long,unknown,4,7,yes,52.0,3.0,14.0,3.1379086,101.7234986,2.0,"(30, 40]",1,cyberjaya,33.6,24.0,28.2,37.2,24.0,30.4,22.0,70.5,0.0,0,0.0,None,0.0,14.2,20.5,1012.3,88.5,10.1,278.6,24.1,9,2015-12-30T07:16:58,2015-12-30T19:14:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",0,1,0,16
